fips,date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,county
6007,2020-04-19,2,278,2,18,1,42,1.2091544207,1.2271134197,0,6238,242,212825,107,06007,Butte
6007,2020-04-20,2,278,2,18,1,42,1.2381890018,1.2533728743,0,6281,236,212784,104,06007,Butte
6007,2020-04-21,2,278,2,18,1,42,1.2710819932,1.2900655071,0,6324,231,212745,101,06007,Butte
6007,2020-04-22,2,278,2,18,1,42,1.3064794689,1.3260351576,0,6365,225,212706,99,06007,Butte
6007,2020-04-23,2,278,2,18,1,42,1.3429172539,1.3674779993,0,6405,220,212669,97,06007,Butte
6007,2020-04-24,2,278,2,18,1,42,1.3785733834,1.4033729828,0,6444,214,212632,94,06007,Butte
6007,2020-04-25,2,278,1,18,1,42,1.4123585858,1.4398080565,0,6482,209,212596,92,06007,Butte
6007,2020-04-26,1,278,1,18,1,42,1.4425097462,1.4715186851,0,6519,204,212561,90,06007,Butte
6007,2020-04-27,1,278,1,18,1,42,1.4677906936,1.487314715,0,6556,199,212527,87,06007,Butte
6007,2020-04-28,1,278,1,18,1,42,1.4875679665,1.4816055081,0,6591,194,212494,85,06007,Butte
6007,2020-04-29,1,278,1,18,1,42,1.5013145013,1.4718637226,0,6626,189,212461,83,06007,Butte
6007,2020-04-30,1,278,1,18,1,42,1.5090955914,1.4522970073,0,6659,185,212429,81,06007,Butte
6007,2020-05-01,1,278,1,18,1,42,1.5112723043,1.422801131,0,6692,180,212398,79,06007,Butte
6007,2020-05-02,1,278,1,18,1,42,1.50880018,1.400420761,0,6724,176,212368,77,06007,Butte
6007,2020-05-03,1,278,1,18,1,42,1.5023181148,1.3676509559,0,6756,172,212339,75,06007,Butte
6007,2020-05-04,1,278,1,18,1,42,1.4928040792,1.3299829025,0,6786,167,212310,74,06007,Butte
6007,2020-05-05,1,278,1,18,1,42,1.4816998896,1.3043208925,0,6816,163,212282,72,06007,Butte
6007,2020-05-06,1,278,1,18,1,42,1.4695653024,1.27318283,0,6845,159,212255,70,06007,Butte
6007,2020-05-07,1,278,1,18,1,42,1.4576388415,1.2419846865,0,6874,156,212228,68,06007,Butte
6007,2020-05-08,1,278,1,18,1,42,1.4465253953,1.2163253487,0,6901,152,212202,67,06007,Butte
6007,2020-05-09,1,278,1,18,1,42,1.4369558089,1.2017673422,0,6928,148,212177,65,06007,Butte
6007,2020-05-10,1,278,1,18,0,42,1.4292650185,1.1866669741,0,6955,144,212152,63,06007,Butte
6007,2020-05-11,1,278,1,18,0,42,1.4240984858,1.1766114182,0,6980,141,212128,62,06007,Butte
6007,2020-05-12,1,278,1,18,0,42,1.4206240933,1.1602938808,0,7005,137,212104,60,06007,Butte
6007,2020-05-13,1,278,1,18,0,42,1.4185771429,1.1493377791,0,7030,134,212081,59,06007,Butte
6007,2020-05-14,1,278,1,18,0,42,1.4176583899,1.1265089895,0,7054,131,212059,57,06007,Butte
6007,2020-05-15,1,278,1,18,0,42,1.4170980899,1.092029718,0,7077,128,212037,56,06007,Butte
6007,2020-05-16,1,278,1,18,0,42,1.4159976114,1.0634798854,0,7100,125,212014,56,06007,Butte
6007,2020-05-17,1,278,1,18,0,42,1.4135084663,1.0468779316,0,7123,123,211990,56,06007,Butte
6007,2020-05-18,1,278,1,18,0,42,1.4091513699,1.0134947008,0,7146,121,211967,57,06007,Butte
6007,2020-05-19,1,278,1,18,0,42,1.4028303912,0.9806783941,0,7170,120,211942,58,06007,Butte
6007,2020-05-20,1,278,1,18,0,42,1.3943326852,0.9600374597,0,7194,119,211917,59,06007,Butte
6007,2020-05-21,1,278,1,18,0,42,1.383602785,0.9284938989,0,7219,119,211891,60,06007,Butte
6007,2020-05-22,1,278,1,18,0,42,1.3710026605,0.9090372308,0,7244,120,211864,62,06007,Butte
6007,2020-05-23,1,278,1,18,0,42,1.3561873392,0.9017670403,0,7270,121,211836,64,06007,Butte
6007,2020-05-24,1,278,0,18,0,42,1.3392756626,0.8835550101,0,7297,123,211807,67,06007,Butte
6007,2020-05-25,0,278,0,18,0,42,1.3209102219,0.8773096507,0,7325,126,211776,69,06007,Butte
6007,2020-05-26,0,278,0,18,0,42,1.3013148099,0.8771928562,0,7354,129,211743,73,06007,Butte
6007,2020-05-27,0,278,0,18,0,42,1.280307477,0.8717101455,0,7385,132,211709,76,06007,Butte
6007,2020-05-28,0,278,0,18,0,42,1.2584954526,0.8491392211,0,7417,137,211673,80,06007,Butte
6007,2020-05-29,1,278,0,18,0,42,1.2364412177,0.8381852223,0,7450,142,211635,84,06007,Butte
6007,2020-05-30,1,278,1,18,0,42,1.2135891281,0.8332350469,0,7486,148,211596,88,06007,Butte
6007,2020-05-31,1,278,1,18,0,42,1.1911766196,0.8339314782,0,7523,154,211555,92,06007,Butte
6007,2020-06-01,1,278,1,18,0,42,1.1694689928,0.8228774222,0,7562,160,211512,96,06007,Butte
6007,2020-06-02,1,278,1,18,0,42,1.1485997422,0.8173548505,0,7602,167,211468,100,06007,Butte
6007,2020-06-03,1,278,1,18,0,42,1.1294489106,0.8055627113,0,7644,174,211422,105,06007,Butte
6007,2020-06-04,1,278,1,18,0,42,1.1122587734,0.7932045684,0,7688,181,211373,109,06007,Butte
6007,2020-06-05,1,278,1,18,0,42,1.0975868429,0.7801194819,0,7733,189,211323,114,06007,Butte
6007,2020-06-06,1,278,1,18,0,42,1.0859061917,0.7892648981,0,7781,197,211271,118,06007,Butte
6007,2020-06-07,1,278,1,18,0,42,1.0770430134,0.7918234773,0,7830,205,211217,123,06007,Butte
6007,2020-06-08,1,278,1,18,0,42,1.0723687185,0.7816258246,0,7882,214,211160,128,06007,Butte
6007,2020-06-09,1,278,1,18,0,42,1.07143215,0.7818961887,0,7935,223,211101,134,06007,Butte
6007,2020-06-10,1,278,1,18,0,42,1.0750059863,0.7866380137,0,7991,232,211040,139,06007,Butte
6007,2020-06-11,1,278,1,18,0,42,1.0831916754,0.7727280034,0,8049,242,210976,145,06007,Butte
6007,2020-06-12,1,278,1,18,1,42,1.0946814172,0.780958206,0,8110,252,210909,151,06007,Butte
6007,2020-06-13,1,278,1,18,1,42,1.1089625408,0.8057031142,0,8173,262,210839,157,06007,Butte
6007,2020-06-14,1,278,1,18,1,42,1.1255585549,0.8009122576,0,8239,273,210767,164,06007,Butte
6007,2020-06-15,1,278,1,18,1,42,1.144657607,0.8011723389,0,8307,285,210692,171,06007,Butte
6007,2020-06-16,1,278,1,18,1,42,1.1645413077,0.7896589062,0,8379,296,210614,178,06007,Butte
6007,2020-06-17,1,278,1,18,1,42,1.1843976814,0.7839268648,0,8453,309,210532,185,06007,Butte
6007,2020-06-18,1,278,1,18,1,42,1.2035987,0.7495164947,0,8530,321,210447,193,06007,Butte
6007,2020-06-19,2,278,2,18,1,42,1.2209855382,0.7156298334,0,8611,335,210359,201,06007,Butte
6007,2020-06-20,2,278,2,18,1,42,1.2357141826,0.7229250454,0,8694,348,210267,209,06007,Butte
6007,2020-06-21,2,278,2,18,1,42,1.247970145,0.6905195404,0,8781,363,210171,217,06007,Butte
6007,2020-06-22,2,278,2,18,1,42,1.2573655017,0.6704868264,0,8872,378,210072,226,06007,Butte
6007,2020-06-23,2,278,2,18,1,42,1.2637985786,0.651309249,0,8966,393,209968,235,06007,Butte
6007,2020-06-24,2,278,2,18,1,42,1.2677649013,0.6097497514,0,9065,409,209860,245,06007,Butte
6007,2020-06-25,2,278,2,18,1,42,1.2695456687,0.5803681747,0,9167,426,209748,255,06007,Butte
6007,2020-06-26,2,278,2,18,1,42,1.269022813,0.563198602,0,9273,443,209632,265,06007,Butte
6007,2020-06-27,2,278,2,18,1,42,1.2668604071,0.5811433429,0,9384,461,209511,276,06007,Butte
6007,2020-06-28,2,278,2,18,1,42,1.2632253201,0.5533251887,0,9498,480,209385,287,06007,Butte
6007,2020-06-29,3,278,3,18,1,42,1.2587224638,0.5257575379,0,9618,499,209254,298,06007,Butte
6007,2020-06-30,3,278,3,18,2,42,1.2535341593,0.5099347643,1,9742,519,209117,310,06007,Butte
6007,2020-07-01,3,278,3,18,2,42,1.2485683121,0.4940477728,1,9872,540,208976,323,06007,Butte
6007,2020-07-02,3,278,3,18,2,42,1.2440727216,0.4664780246,1,10006,562,208829,335,06007,Butte
6007,2020-07-03,3,278,3,18,2,42,1.238990158,0.4563982289,1,10146,584,208676,349,06007,Butte
6007,2020-07-04,3,278,3,18,2,42,1.2346007132,0.4461183471,2,10291,608,208517,362,06007,Butte
6007,2020-07-05,3,278,3,18,2,42,1.2304030836,0.435783093,2,10442,632,208352,377,06007,Butte
6007,2020-07-06,4,278,4,18,2,42,1.2263290975,0.4196386434,3,10599,657,208180,391,06007,Butte
6007,2020-07-07,4,278,4,18,2,42,,,3,10762,683,208001,407,06007,Butte
6007,2020-07-08,4,278,4,18,2,42,,,3,10931,710,207816,422,06007,Butte
6007,2020-07-09,4,278,4,18,2,42,,,4,11107,737,207624,439,06007,Butte
6007,2020-07-10,4,278,4,18,3,42,,,4,11289,766,207425,456,06007,Butte
6007,2020-07-11,4,278,4,18,3,42,,,5,11479,796,207218,473,06007,Butte
6007,2020-07-12,5,278,5,18,3,42,,,5,11676,827,207003,491,06007,Butte
6007,2020-07-13,5,278,5,18,3,42,,,5,11880,859,206781,510,06007,Butte
6007,2020-07-14,5,278,5,18,3,42,,,6,12092,892,206550,529,06007,Butte
6007,2020-07-15,5,278,5,18,3,42,,,6,12312,926,206310,549,06007,Butte
6007,2020-07-16,5,278,5,18,3,42,,,7,12540,961,206061,569,06007,Butte
6007,2020-07-17,6,278,6,18,3,42,,,8,12776,998,205804,590,06007,Butte
6007,2020-07-18,6,278,6,18,4,42,,,8,13022,1035,205537,612,06007,Butte
6007,2020-07-19,6,278,6,18,4,42,,,9,13276,1074,205260,634,06007,Butte
6007,2020-07-20,6,278,6,18,4,42,,,9,13540,1114,204973,657,06007,Butte
6007,2020-07-21,7,278,7,18,4,42,,,10,13813,1155,204676,681,06007,Butte
6007,2020-07-22,7,278,7,18,4,42,,,11,14096,1198,204368,706,06007,Butte
6007,2020-07-23,7,278,7,18,4,42,,,11,14389,1241,204050,731,06007,Butte
6007,2020-07-24,8,278,7,18,5,42,,,12,14693,1286,203721,757,06007,Butte
6007,2020-07-25,8,278,8,18,5,42,,,13,15007,1333,203380,783,06007,Butte
6007,2020-07-26,8,278,8,18,5,42,,,14,15332,1381,203027,810,06007,Butte
6007,2020-07-27,8,278,8,18,5,42,,,14,15670,1430,202662,838,06007,Butte
6007,2020-07-28,9,278,9,18,5,42,,,15,16019,1480,202284,867,06007,Butte
6007,2020-07-29,9,278,9,18,6,42,,,16,16380,1532,201894,896,06007,Butte
6007,2020-07-30,9,278,9,18,6,42,,,17,16752,1585,201492,926,06007,Butte
6007,2020-07-31,10,278,10,18,6,42,,,18,17138,1640,201076,956,06007,Butte
6007,2020-08-01,10,278,10,18,6,42,,,19,17537,1695,200646,988,06007,Butte
6007,2020-08-02,11,278,11,18,7,42,,,20,17948,1752,200203,1019,06007,Butte
6007,2020-08-03,11,278,11,18,7,42,,,21,18371,1811,199747,1052,06007,Butte
6007,2020-08-04,11,278,11,18,7,42,,,22,18808,1871,199277,1085,06007,Butte
6007,2020-08-05,12,278,12,18,7,42,,,23,19260,1932,198791,1119,06007,Butte
6007,2020-08-06,12,278,12,18,8,42,,,24,19725,1994,198292,1153,06007,Butte
6007,2020-08-07,13,278,13,18,8,42,,,25,20204,2057,197779,1188,06007,Butte
6007,2020-08-08,13,278,13,18,8,42,,,27,20696,2122,197251,1223,06007,Butte
6007,2020-08-09,14,278,13,18,8,42,,,28,21204,2188,196707,1259,06007,Butte
6007,2020-08-10,14,278,14,18,9,42,,,29,21727,2254,196148,1295,06007,Butte
6007,2020-08-11,14,278,14,18,9,42,,,30,22263,2322,195575,1332,06007,Butte
6007,2020-08-12,15,278,15,18,9,42,,,32,22815,2391,194986,1369,06007,Butte
6007,2020-08-13,15,278,15,18,10,42,,,33,23382,2461,194382,1406,06007,Butte
6007,2020-08-14,16,278,16,18,10,42,,,35,23964,2532,193763,1443,06007,Butte
6007,2020-08-15,16,278,16,18,10,42,,,36,24561,2603,193128,1481,06007,Butte
6007,2020-08-16,17,278,17,18,11,42,,,38,25174,2675,192477,1519,06007,Butte
6007,2020-08-17,17,278,17,18,11,42,,,39,25808,2749,191805,1557,06007,Butte
6007,2020-08-18,18,278,18,18,11,42,,,41,26459,2823,191115,1596,06007,Butte
6007,2020-08-19,19,278,19,18,12,42,,,43,27119,2897,190417,1634,06007,Butte
6007,2020-08-20,20,278,20,18,12,42,,,46,27793,2972,189705,1672,06007,Butte
6007,2020-08-21,21,278,21,18,12,42,,,48,28483,3046,188977,1710,06007,Butte
6007,2020-08-22,22,278,22,18,13,42,,,50,29188,3121,188234,1748,06007,Butte
6007,2020-08-23,23,278,22,18,13,42,,,53,29908,3196,187476,1785,06007,Butte
6007,2020-08-24,24,278,23,18,14,42,,,55,30643,3271,186704,1823,06007,Butte
6007,2020-08-25,24,278,24,18,14,42,,,58,31394,3346,185917,1859,06007,Butte
6007,2020-08-26,25,278,25,18,14,42,,,61,32159,3420,185115,1895,06007,Butte
6007,2020-08-27,26,278,26,18,15,42,,,64,32939,3493,184301,1931,06007,Butte
6007,2020-08-28,27,278,27,18,15,42,,,67,33733,3566,183472,1966,06007,Butte
6007,2020-08-29,28,278,28,18,15,42,,,70,34541,3639,182630,2000,06007,Butte
6007,2020-08-30,29,278,29,18,16,42,,,73,35362,3710,181775,2033,06007,Butte
6007,2020-08-31,30,278,30,18,16,42,,,76,36198,3781,180907,2065,06007,Butte
6007,2020-09-01,31,278,31,18,17,42,,,79,37046,3850,180027,2097,06007,Butte
6007,2020-09-02,32,278,32,18,17,42,,,83,37907,3918,179136,2127,06007,Butte
6007,2020-09-03,33,278,33,18,17,42,,,86,38780,3984,178234,2156,06007,Butte
6007,2020-09-04,34,278,33,18,18,42,,,90,39664,4048,177322,2184,06007,Butte
6007,2020-09-05,34,278,34,18,18,42,,,93,40560,4111,176400,2210,06007,Butte
6007,2020-09-06,35,278,35,18,18,42,,,97,41466,4171,175468,2235,06007,Butte
6007,2020-09-07,36,278,36,18,19,42,,,101,42382,4230,174529,2259,06007,Butte
6007,2020-09-08,37,278,37,18,19,42,,,105,43307,4286,173582,2281,06007,Butte
6007,2020-09-09,38,278,38,18,19,42,,,109,44241,4339,172628,2301,06007,Butte
6007,2020-09-10,39,278,38,18,20,42,,,113,45182,4390,171668,2320,06007,Butte
6007,2020-09-11,39,278,39,18,20,42,,,117,46131,4438,170702,2337,06007,Butte
6007,2020-09-12,40,278,40,18,20,42,,,121,47086,4482,169732,2352,06007,Butte
6007,2020-09-13,41,278,41,18,21,42,,,125,48048,4524,168758,2365,06007,Butte
6007,2020-09-14,42,278,41,18,21,42,,,129,49014,4563,167780,2376,06007,Butte
6007,2020-09-15,42,278,42,18,21,42,,,134,49984,4598,166800,2385,06007,Butte
6007,2020-09-16,43,278,43,18,22,42,,,138,50958,4630,165819,2393,06007,Butte
6007,2020-09-17,44,278,43,18,22,42,,,143,51935,4658,164837,2398,06007,Butte
6007,2020-09-18,44,278,44,18,22,42,,,147,52913,4683,163855,2401,06007,Butte
6007,2020-09-19,45,278,45,18,22,42,,,152,53893,4704,162874,2403,06007,Butte
6007,2020-09-20,45,278,45,18,23,42,,,156,54873,4721,161895,2402,06007,Butte
6007,2020-09-21,46,278,46,18,23,42,,,161,55852,4734,160919,2399,06007,Butte
6007,2020-09-22,46,278,46,18,23,42,,,166,56830,4743,159945,2394,06007,Butte
6007,2020-09-23,47,278,47,18,23,42,,,171,57806,4749,158976,2388,06007,Butte
6007,2020-09-24,47,278,47,18,23,42,,,175,58779,4751,158012,2379,06007,Butte
6007,2020-09-25,48,278,48,18,23,42,,,180,59748,4749,157054,2368,06007,Butte
6007,2020-09-26,48,278,48,18,24,42,,,185,60712,4742,156102,2356,06007,Butte
6007,2020-09-27,49,278,48,18,24,42,,,190,61671,4732,155158,2342,06007,Butte
6007,2020-09-28,49,278,49,18,24,42,,,195,62624,4719,154221,2325,06007,Butte
6007,2020-09-29,49,278,49,18,24,42,,,200,63569,4701,153293,2308,06007,Butte
6007,2020-09-30,49,278,49,18,24,42,,,205,64507,4680,152375,2288,06007,Butte
6007,2020-10-01,50,278,49,18,24,42,,,210,65437,4655,151466,2267,06007,Butte
6007,2020-10-02,50,278,50,18,24,42,,,215,66357,4627,150568,2244,06007,Butte
6007,2020-10-03,50,278,50,18,24,42,,,220,67269,4595,149681,2220,06007,Butte
6007,2020-10-04,50,278,50,18,24,42,,,225,68170,4560,148806,2194,06007,Butte
6007,2020-10-05,50,278,50,18,24,42,,,230,69060,4522,147943,2168,06007,Butte
6009,2020-03-29,0,34,0,0,0,0,,,0,0,2,45900,2,06009,Calaveras
6009,2020-03-30,0,34,0,0,0,0,,,0,1,2,45898,3,06009,Calaveras
6009,2020-03-31,0,34,0,0,0,0,,,0,2,3,45895,4,06009,Calaveras
6009,2020-04-01,0,34,0,0,0,0,,,0,5,5,45891,6,06009,Calaveras
6009,2020-04-02,0,34,0,0,0,0,,,0,8,7,45886,8,06009,Calaveras
6009,2020-04-03,0,34,0,0,0,0,,,0,12,9,45879,11,06009,Calaveras
6009,2020-04-04,0,34,0,0,0,0,,,0,17,12,45869,15,06009,Calaveras
6009,2020-04-05,0,34,0,0,0,0,,,0,24,16,45857,20,06009,Calaveras
6009,2020-04-06,0,34,0,0,0,0,,,0,34,22,45841,26,06009,Calaveras
6009,2020-04-07,0,34,0,0,0,0,,,0,46,29,45822,33,06009,Calaveras
6009,2020-04-08,0,34,0,0,0,0,,,0,62,37,45798,41,06009,Calaveras
6009,2020-04-09,0,34,0,0,0,0,,,0,81,48,45770,50,06009,Calaveras
6009,2020-04-10,0,34,0,0,0,0,,,0,103,59,45738,60,06009,Calaveras
6009,2020-04-11,0,34,0,0,0,0,,,0,130,72,45701,70,06009,Calaveras
6009,2020-04-12,0,34,0,0,0,0,,,0,161,87,45661,80,06009,Calaveras
6009,2020-04-13,0,34,0,0,0,0,,,0,195,102,45618,88,06009,Calaveras
6009,2020-04-14,0,34,0,0,0,0,,,0,233,117,45573,95,06009,Calaveras
6009,2020-04-15,0,34,0,0,0,0,,,0,273,132,45528,100,06009,Calaveras
6009,2020-04-16,0,34,0,0,0,0,,,0,315,145,45485,102,06009,Calaveras
6009,2020-04-17,0,34,0,0,0,0,,,0,356,156,45446,100,06009,Calaveras
6009,2020-04-18,0,34,0,0,0,0,,,0,396,163,45412,94,06009,Calaveras
6009,2020-04-19,0,34,0,0,0,0,,,0,433,166,45383,86,06009,Calaveras
6009,2020-04-20,0,34,0,0,0,0,,,0,467,166,45354,80,06009,Calaveras
6009,2020-04-21,1,34,1,0,0,0,,,0,499,164,45326,77,06009,Calaveras
6009,2020-04-22,1,34,1,0,0,0,,,0,529,162,45298,74,06009,Calaveras
6009,2020-04-23,1,34,1,0,0,0,,,0,559,159,45271,71,06009,Calaveras
6009,2020-04-24,1,34,1,0,0,0,,,1,588,155,45244,69,06009,Calaveras
6009,2020-04-25,1,34,1,0,0,0,,,1,616,152,45217,68,06009,Calaveras
6009,2020-04-26,1,34,1,0,0,0,,,1,644,149,45192,66,06009,Calaveras
6009,2020-04-27,1,34,1,0,0,0,,,1,671,145,45166,64,06009,Calaveras
6009,2020-04-28,1,34,1,0,0,0,,,1,697,142,45142,63,06009,Calaveras
6009,2020-04-29,1,34,1,0,0,0,,,1,722,139,45118,61,06009,Calaveras
6009,2020-04-30,1,34,1,0,0,0,,,1,747,136,45094,60,06009,Calaveras
6009,2020-05-01,1,34,1,0,0,0,,,2,772,132,45071,59,06009,Calaveras
6009,2020-05-02,1,34,1,0,0,0,,,2,795,129,45049,57,06009,Calaveras
6009,2020-05-03,1,34,1,0,0,0,,,2,819,126,45027,56,06009,Calaveras
6009,2020-05-04,1,34,1,0,0,0,,,2,841,124,45005,55,06009,Calaveras
6009,2020-05-05,1,34,1,0,0,0,,,2,864,121,44984,53,06009,Calaveras
6009,2020-05-06,1,34,1,0,0,0,,,2,885,118,44964,52,06009,Calaveras
6009,2020-05-07,1,34,1,0,0,0,,,2,906,115,44944,51,06009,Calaveras
6009,2020-05-08,1,34,1,0,0,0,,,2,927,113,44924,50,06009,Calaveras
6009,2020-05-09,1,34,1,0,0,0,,,3,947,110,44905,49,06009,Calaveras
6009,2020-05-10,1,34,1,0,0,0,,,3,967,107,44887,47,06009,Calaveras
6009,2020-05-11,1,34,1,0,0,0,,,3,986,105,44869,46,06009,Calaveras
6009,2020-05-12,1,34,1,0,0,0,,,3,1005,102,44851,45,06009,Calaveras
6009,2020-05-13,1,34,1,0,0,0,,,3,1024,100,44833,44,06009,Calaveras
6009,2020-05-14,1,34,1,0,0,0,,,3,1042,98,44817,43,06009,Calaveras
6009,2020-05-15,1,34,1,0,0,0,,,3,1059,95,44800,42,06009,Calaveras
6009,2020-05-16,1,34,1,0,0,0,,,4,1076,93,44784,41,06009,Calaveras
6009,2020-05-17,1,34,1,0,0,0,,,4,1093,91,44768,40,06009,Calaveras
6009,2020-05-18,1,34,1,0,0,0,,,4,1109,89,44753,39,06009,Calaveras
6009,2020-05-19,1,34,1,0,0,0,,,4,1125,87,44738,38,06009,Calaveras
6009,2020-05-20,1,34,1,0,0,0,,,4,1141,85,44723,37,06009,Calaveras
6009,2020-05-21,1,34,1,0,0,0,,,4,1156,83,44709,36,06009,Calaveras
6009,2020-05-22,1,34,1,0,0,0,,,4,1171,81,44695,36,06009,Calaveras
6009,2020-05-23,1,34,1,0,0,0,,,4,1186,79,44681,35,06009,Calaveras
6009,2020-05-24,1,34,1,0,0,0,,,4,1200,77,44668,34,06009,Calaveras
6009,2020-05-25,1,34,1,0,0,0,,,5,1214,75,44655,33,06009,Calaveras
6009,2020-05-26,1,34,1,0,0,0,,,5,1227,73,44642,32,06009,Calaveras
6009,2020-05-27,1,34,1,0,0,0,,,5,1240,72,44629,32,06009,Calaveras
6009,2020-05-28,1,34,1,0,0,0,,,5,1254,70,44616,32,06009,Calaveras
6009,2020-05-29,1,34,1,0,0,0,,,5,1267,69,44602,32,06009,Calaveras
6009,2020-05-30,1,34,1,0,0,0,,,5,1280,68,44588,33,06009,Calaveras
6009,2020-05-31,1,34,1,0,0,0,,,5,1294,68,44573,34,06009,Calaveras
6009,2020-06-01,1,34,1,0,0,0,,,5,1309,69,44557,36,06009,Calaveras
6009,2020-06-02,1,34,1,0,0,0,,,5,1324,70,44540,38,06009,Calaveras
6009,2020-06-03,1,34,1,0,0,0,,,5,1340,71,44522,40,06009,Calaveras
6009,2020-06-04,0,34,0,0,0,0,,,6,1357,73,44502,42,06009,Calaveras
6009,2020-06-05,0,34,0,0,0,0,,,6,1375,76,44481,45,06009,Calaveras
6009,2020-06-06,0,34,0,0,0,0,,,6,1394,79,44459,49,06009,Calaveras
6009,2020-06-07,0,34,0,0,0,0,,,6,1415,83,44434,53,06009,Calaveras
6009,2020-06-08,0,34,0,0,0,0,,,6,1438,88,44407,57,06009,Calaveras
6009,2020-06-09,1,34,1,0,0,0,,,6,1462,94,44377,62,06009,Calaveras
6009,2020-06-10,1,34,1,0,0,0,,,6,1489,101,44344,68,06009,Calaveras
6009,2020-06-11,1,34,1,0,0,0,,,6,1518,109,44309,74,06009,Calaveras
6009,2020-06-12,1,34,1,0,0,0,,,6,1550,117,44271,81,06009,Calaveras
6009,2020-06-13,1,34,1,0,0,0,,,6,1585,127,44230,87,06009,Calaveras
6009,2020-06-14,1,34,1,0,0,0,,,6,1622,137,44185,94,06009,Calaveras
6009,2020-06-15,1,34,1,0,0,0,,,7,1662,148,44138,102,06009,Calaveras
6009,2020-06-16,1,34,1,0,0,0,,,7,1705,160,44086,110,06009,Calaveras
6009,2020-06-17,1,34,1,0,0,0,,,7,1752,172,44031,119,06009,Calaveras
6009,2020-06-18,1,34,1,0,0,0,,,7,1803,186,43971,128,06009,Calaveras
6009,2020-06-19,1,34,1,0,0,0,,,7,1857,201,43906,138,06009,Calaveras
6009,2020-06-20,1,34,1,0,0,0,,,7,1916,217,43837,149,06009,Calaveras
6009,2020-06-21,1,34,1,0,0,0,,,7,1979,234,43762,160,06009,Calaveras
6009,2020-06-22,1,34,1,0,0,0,,,8,2047,252,43682,172,06009,Calaveras
6009,2020-06-23,1,34,1,0,0,0,,,8,2120,272,43595,186,06009,Calaveras
6009,2020-06-24,1,34,1,0,1,0,,,8,2199,293,43502,200,06009,Calaveras
6009,2020-06-25,2,34,2,0,1,0,,,8,2284,315,43402,215,06009,Calaveras
6009,2020-06-26,2,34,2,0,1,0,,,8,2375,339,43295,231,06009,Calaveras
6009,2020-06-27,2,34,2,0,1,0,,,9,2473,365,43180,248,06009,Calaveras
6009,2020-06-28,2,34,2,0,1,0,,,9,2578,393,43057,267,06009,Calaveras
6009,2020-06-29,2,34,2,0,1,0,,,9,2691,422,42924,286,06009,Calaveras
6009,2020-06-30,2,34,2,0,1,0,,,9,2812,454,42782,307,06009,Calaveras
6009,2020-07-01,3,34,3,0,1,0,,,10,2942,487,42630,329,06009,Calaveras
6009,2020-07-02,3,34,3,0,1,0,,,10,3083,523,42466,353,06009,Calaveras
6009,2020-07-03,3,34,3,0,1,0,,,10,3230,561,42294,377,06009,Calaveras
6009,2020-07-04,3,34,3,0,2,0,,,11,3389,602,42109,403,06009,Calaveras
6009,2020-07-05,4,34,4,0,2,0,,,11,3559,644,41911,431,06009,Calaveras
6009,2020-07-06,4,34,4,0,2,0,,,12,3741,690,41701,460,06009,Calaveras
6009,2020-07-07,4,34,4,0,2,0,,,12,3935,738,41477,490,06009,Calaveras
6009,2020-07-08,5,34,5,0,2,0,,,12,4141,788,41238,522,06009,Calaveras
6009,2020-07-09,5,34,5,0,2,0,,,13,4361,841,40985,555,06009,Calaveras
6009,2020-07-10,5,34,5,0,3,0,,,14,4594,897,40717,590,06009,Calaveras
6009,2020-07-11,6,34,6,0,3,0,,,14,4842,956,40433,626,06009,Calaveras
6009,2020-07-12,6,34,6,0,3,0,,,15,5105,1017,40133,663,06009,Calaveras
6009,2020-07-13,7,34,7,0,3,0,,,16,5384,1081,39816,701,06009,Calaveras
6009,2020-07-14,7,34,7,0,4,0,,,16,5678,1147,39483,741,06009,Calaveras
