cumulative_fatalities_upper_bound,hospitalizations_lower_bound,icu_num,cumulative_cases_num,cases_lower_bound,current_hospitalizations_lower_bound,icu_upper_bound,location_id,intervention_date_id,current_icu_lower_bound,hospitalizations_num,fatalities_lower_bound,hospitalizations_upper_bound,current_icu_upper_bound,cases_num,portfolio_id,data_type,current_hospitalizations_num,cases_upper_bound,cumulative_fatalities_lower_bound,cumulative_cases_lower_bound,current_icu_num,fatalities_upper_bound,fatalities_num,icu_lower_bound,intervention_length,intervention_level,current_hospitalizations_upper_bound,future_scenario_id,cumulative_cases_upper_bound,cumulative_fatalities_num,date_str,date,scenario
40986.28,182.39,316.36,130526.17,364.76,6719.17,462.53,11,2,1347.73,1033.97,56.54,1601,2449.01,1103.08,6,,13021.86,1600.94,12417.6,101309.72,1936.21,418.12,218.42,167.23,30,5,16473.27,12,165712.74,21502,,2020-07-24,5-2
41336.7,144.44,304.74,131602,285.41,6103.72,445.83,11,2,1262.39,962.86,52.03,1572.85,2440.97,1047.31,6,,12604.58,1572.8,12606.88,102381.78,1899.83,409.17,210.99,153.26,30,5,16347.98,12,167014.54,21747.39,,2020-07-25,5-2
41665.31,116.28,292.55,132624.03,227.52,5523.29,426.92,11,2,1175.73,890.5,47.78,1541.77,2432.04,997.9,6,,12167.67,1541.73,12780.4,103423.01,1860.46,399.33,203.31,139.94,30,5,16215.87,12,168192.33,21979.86,,2020-07-26,5-2
41972.66,93.36,279.95,133600.18,184.3,4981.91,405.93,11,2,1089.43,820.81,43.77,1507.12,2422.06,953.88,6,,11713.73,1507.08,12938.59,104429.66,1818.2,388.46,195.4,127.4,30,5,16076.23,12,169243.09,22199.87,,2020-07-27,5-2
42259.29,75.12,266.96,134532.92,151.49,4480.75,383.21,11,2,1004.63,747.48,39.98,1468.06,2410.81,912.44,6,,11241.61,1468.02,13082.16,105397.25,1773.18,376.44,187.3,115.73,30,5,15928.21,12,170170.87,22407.89,,2020-07-28,5-2
42525.95,60.77,253.62,135428.24,126.08,4019.97,369.52,11,2,922.35,675.91,36.43,1423.52,2398.05,875.26,6,,10752.67,1423.49,13211.93,106320.69,1725.49,363.18,179.08,104.94,30,5,15770.75,12,171037.89,22604.39,,2020-07-29,5-2
42773.85,49.49,240.16,136284.71,106.05,3598.89,356.21,11,2,843.41,608.02,33.1,1372.14,2383.44,837.15,6,,10251.89,1372.12,13328.8,107213.67,1675.31,348.64,170.77,95.01,30,5,15602.61,12,171905.82,22789.81,,2020-07-30,5-2
43003.97,40.55,226.57,137096.85,89.89,3215.95,338.24,11,2,768.44,543.53,30,1312.26,2366.56,788.8,6,,9743.41,1312.24,13433.84,108107.39,1622.84,332.9,162.43,85.87,30,5,15422.25,12,172775.98,22964.54,,2020-07-31,5-2
43216.82,33.44,213.07,137864.46,77.16,2869.11,319.78,11,2,697.84,482.07,27.13,1242.14,2346.87,747.12,6,,9230.39,1242.12,13527.92,109003.21,1568.34,316.56,154.07,77.68,30,5,15227.71,12,173648.35,23129.06,,2020-08-01,5-2
43412.99,27.83,200.03,138587.6,68.51,2556.1,304.18,11,2,631.75,424.87,24.48,1161.07,2323.73,700.58,6,,8716.4,1161.05,13611.76,109901.12,1512.35,306.3,145.68,70.36,30,5,15016.54,12,174522.91,23283.76,,2020-08-02,5-2
43593.15,23.51,187.46,139268.78,63.9,2274.56,291.5,11,2,570.21,374.37,22.04,1069.66,2296.66,661.94,6,,8206.32,1069.65,13686.35,110801.09,1455.37,297.57,137.36,63.47,30,5,14791.25,12,175399.64,23428.91,,2020-08-03,5-2
43758.05,20.34,175.51,139914.09,61.88,2022.22,283.07,11,2,513.23,326.64,19.81,970.19,2264.9,629.44,6,,7703.9,970.18,13752.74,111703.11,1397.95,288.11,129.18,56.92,30,5,14557.72,12,176278.5,23564.88,,2020-08-04,5-2
43908.54,18.08,163.84,140532.83,60.96,1796.74,273.67,11,2,460.76,287.12,17.78,879.49,2234.5,610,6,,7212.74,924.77,13811.75,112607.14,1340.49,277.94,121.34,50.91,30,5,14318.66,12,177159.49,23692.12,,2020-08-05,5-2
44045.6,16.55,152.37,141137.88,60.41,1596.16,263.4,11,2,412.74,254.48,15.94,817.37,2201.67,600.58,6,,6739.13,926.65,13864.14,113513.18,1283.02,267.5,113.83,45.52,30,5,14070.39,12,178042.58,23811.16,,2020-08-06,5-2
44170.22,15.52,141.27,141732.94,59.68,1418.13,251.89,11,2,369.06,226.73,14.27,719.94,2164.37,588.67,6,,6286.42,928.52,13910.68,114421.19,1225.62,256.11,106.59,40.38,30,5,13797.61,12,178867.23,23922.43,,2020-08-07,5-2
44283.62,14.81,130.97,142316.34,58.56,1260.44,240.76,11,2,329.58,204.33,12.77,646.57,2122.97,578.46,6,,5856.86,930.36,13952.11,115331.16,1168.64,243.69,99.63,35.77,30,5,13481.28,12,179529.73,24026.31,,2020-08-08,5-2
44387,14.29,121.49,142888.2,57.04,1121.03,229.83,11,2,294.09,187.28,11.41,557.76,2078.47,564.4,6,,5453.05,932.18,13989.15,116243.06,1112.62,230.59,92.97,31.73,30,5,13109.53,12,180069.47,24123.18,,2020-08-09,5-2
44481.37,13.87,112.74,143444.11,55.17,997.93,218.95,11,2,262.37,173.59,10.2,463.89,2031.51,546.8,6,,5075.98,933.98,14022.47,117156.87,1057.9,217.28,86.64,28.19,30,5,12676.55,12,180523.12,24213.41,,2020-08-10,5-2
44567.54,13.49,104.76,143982.32,53.01,889.3,208.06,11,2,234.13,162.63,9.12,405.17,1982.46,530.22,6,,4725.81,935.76,14052.7,118072.57,1004.77,204.19,80.69,25.09,30,5,12189.05,12,180914.99,24297.4,,2020-08-11,5-2
44646.22,13.12,97.55,144506.46,50.67,793.48,197.21,11,2,209.11,154.7,8.15,376.78,1931.56,518.11,6,,4402.56,937.51,14080.46,118990.14,953.54,191.66,75.13,22.37,30,5,11665.09,12,181261.33,24375.56,,2020-08-12,5-2
44718.01,12.73,91.27,145018.42,48.21,708.94,186.49,11,2,187.01,150.91,7.29,360.44,1879.02,503.99,6,,4106.48,939.25,14106.26,119909.56,904.53,179.89,69.91,19.98,30,5,11133.15,12,181573,24448.29,,2020-08-13,5-2
44783.47,12.32,85.62,145511.29,45.7,634.33,176.1,11,2,167.54,148.84,6.53,351.66,1825.11,482.45,6,,3837.59,940.96,14130.57,120830.81,858.02,168.98,65.08,17.89,30,5,10621.95,12,181857.41,24515.94,,2020-08-14,5-2
44843.11,11.88,80.38,145985.16,43.19,568.43,166.22,11,2,150.41,146.79,5.84,363.54,1770.19,465.84,6,,3593.81,942.66,14153.85,121753.87,813.98,158.98,60.69,16.04,30,5,10126.04,12,182119.63,24578.96,,2020-08-15,5-2
44897.45,11.42,75.59,146444.88,40.73,510.18,157.01,11,2,135.38,144.98,5.24,376.49,1714.69,453.74,6,,3372.69,944.34,14176.49,122678.72,772.29,149.83,56.7,14.42,30,5,9634.78,12,182363.24,24637.78,,2020-08-16,5-2
44946.93,10.94,71.25,146893.49,38.33,458.62,148.56,11,2,122.18,143.52,4.7,390.43,1659.15,443.04,6,,3172.16,945.99,14198.84,123605.33,732.91,141.51,53.07,12.98,30,5,9144.72,12,182590.8,24692.77,,2020-08-17,5-2
44992.01,10.45,67.34,147331.29,36.02,412.94,140.89,11,2,110.6,142.49,4.22,405.28,1604.08,432.59,6,,2990.45,947.63,14221.2,124533.69,695.78,133.93,49.76,11.71,30,5,8656.39,12,182804.22,24744.29,,2020-08-18,5-2
45033.08,9.95,63.85,147759.2,33.8,372.41,134.03,11,2,100.44,141.94,3.8,421.02,1549.97,423.33,6,,2826.02,949.24,14243.86,125463.78,660.87,127.02,46.76,10.59,30,5,8173.32,12,183004.95,24792.66,,2020-08-19,5-2
45070.53,9.46,60.73,148178.32,31.69,336.39,127.96,11,2,90.26,141.91,3.42,437.63,1497.24,414.97,6,,2677.54,950.84,14267.07,126395.59,628.14,120.71,44.02,9.59,30,5,7701.17,12,183194.14,24838.14,,2020-08-20,5-2
45104.71,8.96,57.96,148589.4,29.68,304.33,122.62,11,2,81.04,142.33,3.08,455.09,1446.28,407.27,6,,2543.81,952.42,14291.06,127329.08,597.51,114.95,41.53,8.7,30,5,7245.65,12,183372.73,24881.02,,2020-08-21,5-2
45135.94,8.48,55.52,148993.06,27.79,275.75,117.99,11,2,72.84,143.12,2.78,473.4,1397.38,400.1,6,,2423.7,953.98,14316.03,128264.25,568.92,109.68,39.27,7.9,30,5,6810.69,12,183541.49,24921.51,,2020-08-22,5-2
45164.5,8.01,53.36,149389.78,26,250.23,113.99,11,2,65.55,144.18,2.52,492.56,1350.8,393.38,6,,2316.11,955.52,14342.17,129201.07,542.31,104.86,37.21,7.19,30,5,6398.04,12,183701.1,24959.86,,2020-08-23,5-2
45190.67,7.56,51.47,149779.97,24.31,227.41,110.67,11,2,59.05,145.48,2.28,512.57,1306.7,387.05,6,,2219.99,957.05,14369.63,130139.53,517.58,100.47,35.35,6.56,30,5,6007.96,12,183852.16,24996.24,,2020-08-24,5-2
45214.67,7.12,49.82,150164.01,22.73,206.96,109.88,11,2,53.26,146.99,2.07,533.43,1265.2,381.06,6,,2134.38,958.55,14398.58,131079.6,494.67,96.47,33.66,5.99,30,5,5640.13,12,183995.2,25030.85,,2020-08-25,5-2
45236.73,6.69,48.4,150542.22,21.24,188.62,109.43,11,2,48.1,148.72,1.88,555.13,1226.37,375.39,6,,2058.4,960.04,14429.18,132021.28,473.49,92.83,32.13,5.47,30,5,5302.66,12,184130.69,25063.85,,2020-08-26,5-2
45257.03,6.29,47.18,150914.9,19.84,172.12,109.29,11,2,43.49,150.66,1.71,577.66,1190.24,370.02,6,,1991.25,961.51,14461.58,132964.53,453.95,89.52,30.75,5.01,30,5,5274.41,12,184259.09,25095.41,,2020-08-27,5-2
45275.75,5.91,46.15,151282.34,18.53,157.27,109.45,11,2,39.38,152.81,1.55,601.02,1156.77,364.91,6,,1932.22,962.96,14495.94,133909.35,435.99,86.54,29.51,4.59,30,5,5260.52,12,184380.78,25125.66,,2020-08-28,5-2
45293.04,5.54,45.29,151644.81,17.3,143.87,109.88,11,2,35.7,155.17,1.42,625.19,1125.94,360.06,6,,1880.68,964.4,14532.42,134855.72,419.51,83.85,28.4,4.21,30,5,5259.87,12,184496.16,25154.75,,2020-08-29,5-2
45309.04,5.2,44.59,152002.55,16.16,131.77,110.54,11,2,32.4,157.76,1.29,650.15,1097.68,355.46,6,,1836.03,965.82,14571.18,135616.17,404.45,81.43,27.41,3.87,30,5,5271.42,12,184605.56,25182.78,,2020-08-30,5-2
45323.86,4.87,44.04,152355.79,15.08,120.82,113.62,11,2,29.45,160.56,1.18,675.87,1071.88,351.08,6,,1797.78,967.22,14612.41,135725.74,390.72,79.27,26.52,3.56,30,5,5294.2,12,184709.31,25209.89,,2020-08-31,5-2
45337.62,4.56,43.63,152704.77,14.08,110.9,120.68,11,2,26.8,163.58,1.08,702.34,1048.45,346.91,6,,1765.45,968.61,14656.28,135829.63,378.27,77.35,25.74,3.28,30,5,5327.3,12,184807.72,25236.16,,2020-09-01,5-2
0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,30,0,0,13,0,0,,2020-03-01,0-3
0,0,0,0.06,0.06,0,0,11,3,0,0.01,0,0.04,0,0.12,1,,0,0.24,0,0.04,0,0,0,0,30,0,0,13,0.1,0,,2020-03-02,0-3
0,0.01,0,0.25,0.14,0,0,11,3,0,0.16,0,2.27,0,0.28,1,,0,0.56,0,0.13,0,0,0,0,30,0,0.01,13,0.53,0,,2020-03-03,0-3
0,0.01,0,0.66,0.27,0,0,11,3,0,0.1,0,0.92,0,0.55,1,,0.02,1.02,0,0.33,0,0,0,0,30,0,0.05,13,1.41,0,,2020-03-04,0-3
0,0.03,0,1.4,0.48,0.03,0.01,11,3,0,0.09,0,0.36,0.01,0.93,1,,0.08,1.69,0,0.7,0,0,0,0,30,0,0.13,13,2.86,0,,2020-03-05,0-3
0,0.06,0.01,2.57,0.76,0.07,0.01,11,3,0,0.16,0,0.42,0.01,1.43,1,,0.17,2.47,0,1.31,0.01,0,0,0,30,0,0.27,13,4.84,0,,2020-03-06,0-3
0.01,0.09,0.01,4.3,1.12,0.13,0.02,11,3,0,0.23,0,0.34,0.02,2.04,1,,0.32,3.38,0,2.24,0.01,0.01,0,0,30,0,0.51,13,7.64,0,,2020-03-07,0-3
0.01,0.14,0.02,6.71,1.57,0.23,0.03,11,3,0.01,0.32,0,0.5,0.04,2.8,1,,0.54,4.49,0,3.58,0.02,0.01,0,0.01,30,0,0.86,13,11.46,0.01,,2020-03-08,0-3
0.03,0.21,0.03,9.97,2.12,0.37,0.05,11,3,0.02,0.45,0,0.72,0.07,3.75,1,,0.86,5.9,0,5.42,0.04,0.01,0.01,0.01,30,0,1.35,13,16.61,0.01,,2020-03-09,0-3
0.04,0.29,0.04,14.32,2.82,0.57,0.08,11,3,0.03,0.63,0,0.99,0.11,4.97,1,,1.29,7.74,0.01,7.88,0.06,0.02,0.01,0.02,30,0,2.02,13,23.4,0.02,,2020-03-10,0-3
0.07,0.31,0.06,20.05,3.69,0.84,0.11,11,3,0.04,0.84,0.01,1.34,0.17,6.55,1,,1.86,10.19,0.01,11.12,0.1,0.03,0.01,0.03,30,0,2.9,13,32.32,0.03,,2020-03-11,0-3
0.1,0.54,0.08,27.61,4.8,1.19,0.16,11,3,0.06,1.15,0.01,1.88,0.25,8.64,1,,2.61,13.52,0.02,15.35,0.14,0.04,0.02,0.04,30,0,4.07,13,44.11,0.04,,2020-03-12,0-3
0.16,0.73,0.11,37.6,6.23,1.66,0.22,11,3,0.09,1.57,0.01,2.81,0.35,11.44,1,,3.6,18.04,0.03,20.84,0.21,0.06,0.02,0.05,30,0,5.6,13,59.8,0.07,,2020-03-13,0-3
0.22,0.96,0.15,50.85,8.1,2.27,0.3,11,3,0.13,2.13,0.02,4.42,0.5,15.22,1,,4.89,24.39,0.05,27.98,0.29,0.08,0.03,0.07,30,0,7.63,13,80.81,0.1,,2020-03-14,0-3
0.32,1.27,0.21,68.53,10.55,3.07,0.4,11,3,0.18,2.9,0.02,7.33,0.68,20.33,1,,6.6,33.62,0.07,37.26,0.41,0.1,0.04,0.09,30,0,10.32,13,109.11,0.14,,2020-03-15,0-3
0.44,1.67,0.28,92.18,13.77,4.12,0.53,11,3,0.25,3.82,0.03,8.87,0.94,27.28,1,,8.9,46.51,0.09,49.36,0.56,0.14,0.06,0.13,30,0,13.93,13,147.36,0.19,,2020-03-16,0-3
0.61,2.21,0.38,123.98,18.05,5.5,0.72,11,3,0.34,4.85,0.04,7.77,1.27,36.73,1,,12.02,64.51,0.13,65.19,0.76,0.18,0.08,0.17,30,0,18.78,13,199.3,0.27,,2020-03-17,0-3
0.83,2.93,0.51,166.83,23.72,7.31,0.97,11,3,0.45,6.49,0.05,10.59,1.72,49.59,1,,16.15,89.68,0.17,85.94,1.03,0.24,0.11,0.22,30,0,25.32,13,275.69,0.36,,2020-03-18,0-3
1.13,3.88,0.68,224.44,30.82,9.72,1.3,11,3,0.61,8.79,0.06,14.82,2.34,65.71,1,,21.7,121.02,0.23,113.12,1.4,0.32,0.14,0.29,30,0,34.47,13,380.78,0.49,,2020-03-19,0-3
1.52,5.1,0.92,299.24,39.1,12.89,1.74,11,3,0.82,11.61,0.08,19.96,3.23,83.91,1,,29.13,156.74,0.3,148.01,1.89,0.42,0.19,0.39,30,0,47.47,13,519.35,0.67,,2020-03-20,0-3
2.04,6.58,1.22,392.88,48.4,16.99,2.35,11,3,1.1,14.97,0.1,25.86,4.45,103.56,1,,38.75,195.97,0.4,191.71,2.54,0.56,0.25,0.51,30,0,64.79,13,695.46,0.89,,2020-03-21,0-3
2.72,8.35,1.6,507.3,58.88,22.18,3.14,11,3,1.46,18.98,0.13,33.83,6.08,125.6,1,,50.85,241.21,0.52,245.34,3.4,0.74,0.32,0.67,30,0,86.67,13,913.61,1.19,,2020-03-22,0-3
3.62,10.43,2.07,644.93,70.8,28.62,4.12,11,3,1.92,23.54,0.17,43.06,8.2,149.58,1,,65.74,270.33,0.68,310.05,4.49,0.96,0.42,0.86,30,0,114.02,13,1173.68,1.58,,2020-03-23,0-3
4.77,12.86,2.62,807.45,84.45,36.48,5.33,11,3,2.5,28.62,0.21,51.84,10.91,175.97,1,,83.75,279,0.88,387.52,5.87,1.24,0.55,1.1,30,0,147.82,13,1448.35,2.09,,2020-03-24,0-3
6.25,15.7,3.29,997.46,100.2,45.97,6.74,11,3,3.23,34.47,0.27,62.02,14.28,203.63,1,,105.16,295.72,1.13,479.67,7.57,1.58,0.7,1.38,30,0,187.41,13,1731.65,2.74,,2020-03-25,0-3
8.1,18.88,4.06,1214.14,118.42,57.32,8.35,11,3,4.13,41.27,0.34,74.48,18.38,229.14,1,,130.35,304.45,1.45,588.77,9.65,1.99,0.89,1.72,30,0,232.8,13,2023.47,3.57,,2020-03-26,0-3
10.4,22.43,4.97,1455.69,139.54,70.81,10.23,11,3,5.22,48.99,0.42,86.02,23.26,254.06,1,,159.81,319.22,1.85,717.49,12.14,2.48,1.11,2.12,30,0,285.91,13,2323.73,4.6,,2020-03-27,0-3
13.23,26.56,6.01,1722.65,164.02,86.79,12.36,11,3,6.53,57.9,0.52,102.02,29.02,280.02,1,,193.97,328.57,2.34,868.96,15.09,3.06,1.38,2.6,30,0,346.36,13,2632.35,5.89,,2020-03-28,0-3
16.67,31.34,7.22,2014.54,192.43,105.67,14.83,11,3,8.1,67.98,0.64,120.59,35.75,302.47,1,,233.48,343.92,2.94,1046.84,18.58,3.74,1.69,3.16,30,0,416.55,13,2949.22,7.49,,2020-03-29,0-3
20.82,36.9,8.61,2327.09,225.37,127.92,17.72,11,3,9.98,79.25,0.78,142.24,43.61,321.56,1,,279.15,352.6,3.68,1255.33,22.66,4.53,2.06,3.82,30,0,498.54,13,3274.26,9.43,,2020-03-30,0-3
25.76,43.37,10.21,2655.05,263.59,154.12,21.11,11,3,12.2,92.03,0.95,168.33,52.79,333.97,1,,331.82,361.18,4.57,1499.34,27.41,5.44,2.49,4.6,30,0,594.63,13,3607.38,11.8,,2020-03-31,0-3
31.83,50.79,12.05,2994.08,307.92,184.71,25.1,11,3,14.83,106.91,1.14,199.39,63.54,343.92,1,,392.44,369.66,5.66,1784.55,32.92,6.5,2.99,5.5,30,0,707.91,13,3948.51,14.64,,2020-04-01,0-3
39.07,58.76,14.16,3343.03,338.04,220,29.83,11,3,17.92,124.93,1.38,236.67,76.15,353.98,1,,462.04,378.04,6.96,2117.54,39.3,7.72,3.56,6.54,30,0,841.86,13,4297.55,18.05,,2020-04-02,0-3
47.67,67.28,16.6,3701.68,345.52,260.34,35.45,11,3,21.51,145.5,1.64,281.22,91.02,362.83,1,,542.47,388.12,8.53,2495.86,46.69,9.13,4.23,7.73,30,0,1000.96,13,4654.47,22.11,,2020-04-03,0-3
57.82,76.79,19.42,4068.41,352.92,306.44,42.11,11,3,25.68,168.84,1.95,333.77,108.56,370.57,1,,635.49,396.34,10.4,2888.1,55.23,10.77,5,9.09,30,0,1189.63,13,5019.08,26.93,,2020-04-04,0-3
69.78,86.95,22.65,4442.81,360.25,358.96,49.94,11,3,30.49,193.82,2.31,390.37,129.27,378.23,1,,741.82,404.46,12.61,3288.5,65.08,12.65,5.88,10.63,30,0,1411.14,13,5391.36,32.61,,2020-04-05,0-3
83.78,96.91,26.22,4825.48,367.51,417.79,58.78,11,3,36,214.89,2.71,443.79,153.55,387.58,1,,860.19,419.17,15.22,3696.98,76.36,14.75,6.89,12.24,30,0,1662.42,13,5784.16,39.28,,2020-04-06,0-3
99.99,106.03,29.95,5217.92,374.69,481.84,68.3,11,3,42.25,233.27,3.16,488.57,181.47,397.21,1,,985.22,469.27,18.28,4113.43,89.09,17,8,13.95,30,0,1934.75,13,6229.22,47.05,,2020-04-07,0-3
118.5,114.09,33.67,5619.64,381.8,549.25,78.02,11,3,49.22,245.79,3.66,522.86,212.74,406.13,1,,1111.44,506.84,21.82,4537.77,103.08,19.29,9.19,15.73,30,0,2215.7,13,6718.28,56,,2020-04-08,0-3
139.28,122.96,37.2,6029.91,388.85,616.19,87.49,11,3,56.85,252.06,4.2,544.22,246.67,414.3,1,,1233.36,530.97,25.9,4969.89,118.04,21.51,10.43,17.49,30,0,2492.72,13,7237.99,66.19,,2020-04-09,0-3
162.2,121.16,40.38,6447.98,395.82,681.05,96.31,11,3,65,253.16,4.78,551.82,282.33,421.77,1,,1346.04,542.42,30.55,5409.72,133.57,23.56,11.67,19.26,30,0,2754.77,13,7775.41,77.63,,2020-04-10,0-3
187.04,124.66,43.1,6873.21,402.72,741.51,104.11,11,3,73.53,250.02,5.38,550.16,318.63,428.61,1,,1445.77,542.94,35.79,5857.14,149.23,25.35,12.89,20.87,30,0,2991.5,13,8318.7,90.31,,2020-04-11,0-3
213.5,125.51,45.32,7305.02,409.55,791.6,110.68,11,3,82.25,243.58,5.99,541.97,354.45,434.95,1,,1530.27,534.64,41.65,6312.1,164.59,26.84,14.04,22.35,30,0,3196.03,13,8857.97,104.17,,2020-04-12,0-3
241.26,124.59,47,7742.95,416.31,815.2,115.95,11,3,90.97,234.48,6.61,525.33,388.73,440.87,1,,1598.46,519.66,48.11,6774.48,179.23,28.72,15.09,23.66,30,0,3365.66,13,9385.47,119.12,,2020-04-13,0-3
269.96,122.59,48.15,8186.34,423.01,829.56,119.89,11,3,99.5,223.66,7.22,502.54,420.54,445.47,1,,1650.09,499.92,55.19,7202.31,192.83,30.91,16.04,24.78,30,0,3498.65,13,9895.51,135.05,,2020-04-14,0-3
299.25,119.75,48.81,8632.96,395.12,835.38,122.47,11,3,107.66,212.16,7.82,480.17,449.17,447.6,1,,1685.55,478.45,62.85,7635.37,205.12,32.85,16.85,25.71,30,0,3593.63,13,10384.14,151.83,,2020-04-15,0-3
328.81,116.27,49.01,9080.65,344.27,833.56,123.84,11,3,115.32,200.08,8.38,455.78,474.08,445.52,1,,1705.92,474.61,71.09,8034.07,215.91,34.53,17.52,26.44,30,0,3653.59,13,10849.91,169.34,,2020-04-16,0-3
358.34,112.33,48.8,9518.66,299.74,825.1,124.12,11,3,122.33,187.53,8.91,429.57,494.92,429.66,1,,1712.36,481.52,79.86,8356.28,225.07,35.91,18.06,26.98,30,0,3681.81,13,11309.54,187.43,,2020-04-17,0-3
387.57,107.47,48.23,9941.27,238.79,811,123.44,11,3,124.84,174.91,9.4,404.45,511.57,415.06,1,,1706.07,488.35,89.13,8636.67,232.53,36.99,18.45,27.33,30,0,3681.09,13,11774.49,205.96,,2020-04-18,0-3
417.89,100.99,47.35,10346.64,183.83,792.08,121.95,11,3,124.98,162.4,9.84,380.4,524.04,394.65,1,,1688.44,495.11,98.85,8880.19,238.28,37.77,18.71,27.47,30,0,3655.28,13,12245.87,224.79,,2020-04-19,0-3
456.38,86.28,46.2,10731.2,146.8,768.56,119.78,11,3,124.18,150.31,10.23,357.42,532.45,373.91,1,,1660.83,501.79,108.97,9092,242.35,38.26,18.84,27.35,30,0,3608.11,13,12723.77,243.8,,2020-04-20,0-3
495.2,71.58,44.83,11092.76,120.42,741.04,117.08,11,3,122.5,138.68,10.55,335.57,537.03,348.57,1,,1624.78,497.39,119.43,9276.41,244.79,38.49,18.85,26.59,30,0,3543.32,13,13208.14,262.85,,2020-04-21,0-3
534.08,59.33,43.29,11427.13,99.1,710.09,113.95,11,3,120.02,127.66,10.82,314.87,538.09,320.51,1,,1581.75,503.83,130.18,9437.01,245.68,38.46,18.74,25.66,30,0,3464.02,13,13698.89,281.83,,2020-04-22,0-3
572.79,49.24,41.62,11736.22,79.9,676.66,110.49,11,3,116.85,117.47,11.02,295.3,535.97,298.02,1,,1533.1,510.2,141.15,9576.98,245.15,38.21,18.54,24.63,30,0,3372.98,13,14195.97,300.63,,2020-04-23,0-3
611.12,40.98,39.87,12024.53,65.03,641.73,106.77,11,3,113.06,108.09,11.16,276.85,530.98,278.95,1,,1480.2,516.49,152.29,9699.04,243.31,37.76,18.24,23.53,30,0,3272.63,13,14699.37,319.17,,2020-04-24,0-3
648.87,34.3,38.06,12294.43,55.37,606.09,102.89,11,3,108.81,99.49,11.24,259.63,523.54,262.01,1,,1424.35,522.72,163.53,9806.03,240.32,37.13,17.86,22.38,30,0,3165.37,13,15208.89,337.35,,2020-04-25,0-3
685.89,29.5,36.25,12553.79,53.33,560.54,98.92,11,3,104.2,91.73,11.27,245.06,513.98,258.11,1,,1366.87,528.89,174.82,9902.96,236.33,36.35,17.43,20.37,30,0,3053.82,13,15724.52,355.11,,2020-04-26,0-3
722.04,27.15,34.48,12816.08,59.19,501.03,95,11,3,99.36,87.3,11.25,235.19,502.67,268.19,1,,1309.46,534.98,186.12,9996.88,231.5,35.46,16.94,18.08,30,0,2941.98,13,16246.21,372.4,,2020-04-27,0-3
757.22,27.41,32.83,13094.11,70.74,448.16,91.34,11,3,94.46,85.17,11.19,231.36,490.11,289.18,1,,1254.83,541.01,197.38,10095.14,226.03,34.47,16.43,16.08,30,0,2835.42,13,16773.9,389.19,,2020-04-28,0-3
791.36,30.03,31.37,13397.22,85.7,402.61,88.13,11,3,89.66,87.6,10.25,234.09,476.86,317.84,1,,1205.26,546.97,208.56,10204.18,220.14,33.43,15.9,14.39,30,0,2739.69,13,17307.51,405.45,,2020-04-29,0-3
824.44,31.52,30.18,13731.57,102.47,364.75,85.55,11,3,85.06,89.38,9.3,243.35,463.52,351.43,1,,1163.61,552.87,219.65,10329.16,214.1,32.37,15.4,13.03,30,0,2697.03,13,17846.98,421.2,,2020-04-30,0-3
856.47,33.72,29.28,14101.27,120.07,334.65,83.76,11,3,77.33,95.77,8.46,258.88,450.76,387.79,1,,1130.9,558.7,230.62,10474.12,208.17,31.34,14.92,11.99,30,0,2678.98,13,18392.26,436.46,,2020-05-01,0-3
887.49,36.85,28.72,14504.59,138.06,312.05,82.86,11,3,70.51,104.18,7.74,280.36,439.22,418.73,1,,1108.78,564.47,241.49,10642.22,202.6,30.37,14.51,11.25,30,0,2673.07,13,18943.28,451.29,,2020-05-02,0-3
917.59,40.69,28.52,14936.66,156.26,296.53,82.97,11,3,64.68,114.37,7.15,307.5,429.53,444.81,1,,1098.11,570.17,252.25,10835.95,197.62,29.5,14.16,10.8,30,0,2681.93,13,19499.98,465.74,,2020-05-03,0-3
946.89,45.07,28.68,15392.99,174.74,287.52,84.16,11,3,59.83,126.39,6.68,340.18,426.4,466.72,1,,1099.45,587.23,262.95,11057.65,193.47,28.76,13.89,10.61,30,0,2707.9,13,20062.3,479.91,,2020-05-04,0-3
975.55,49.91,29.22,15869.01,193.62,284.46,86.49,11,3,55.95,140.01,6.33,378.49,427.83,485.14,1,,1113.23,593.37,273.6,11309.43,190.32,28.18,13.73,10.64,30,0,2753.19,13,20630.18,493.88,,2020-05-05,0-3
1003.75,55.13,30.13,16363.21,213.1,286.75,90.02,11,3,53.03,155.3,6.09,422.54,430.25,502.85,1,,1139.66,598.94,284.26,11593.55,188.33,27.79,13.67,10.89,30,0,2820.06,13,21203.55,507.76,,2020-05-06,0-3
1031.69,60.72,31.42,16873.8,233.4,293.87,94.82,11,3,51.02,172.22,5.96,472.57,433.99,518.38,1,,1179.05,604.44,294.97,11912.45,187.65,27.62,13.73,11.31,30,0,2910.73,13,21782.37,521.66,,2020-05-07,0-3
1059.61,66.67,33.09,17399,254.72,305.38,100.95,11,3,49.86,191.06,5.92,529.13,439.39,531.7,1,,1231.78,609.89,305.82,12268.88,188.4,27.67,13.9,11.9,30,0,3027.59,13,22366.58,535.71,,2020-05-08,0-3
